NAME: INS06
TYPE: SYNTHETIC
DIMENSION: 180 25
RIDGES: 35
DEPOTS: 3
CROPS: 4505
TASKS: 901

NODE_COORD_SECTION
1	45.00	0.00	0.0	0
2	90.00	0.00	0.0	0
3	135.00	0.00	0.0	0
4	86.50	9.12	0.74	1
5	61.84	24.84	0.38	1
6	60.52	6.41	0.43	1
7	63.71	14.77	0.48	1
8	163.98	19.70	0.25	1
9	151.60	21.48	0.69	1
10	165.70	5.88	0.27	1
11	82.51	9.63	0.68	1
12	68.74	16.31	0.75	1
13	72.32	15.41	0.54	1
14	68.81	7.78	0.3	1
15	63.55	20.09	0.46	1
16	108.19	24.35	0.28	1
17	149.88	12.14	0.27	1
18	43.63	16.85	0.65	1
19	130.80	11.60	0.44	1
20	41.39	13.93	0.2	1
21	45.69	23.50	0.23	1
22	113.20	7.30	0.69	1
23	38.83	17.92	0.57	1
24	127.40	14.93	0.71	1
25	110.57	15.10	0.36	1
26	64.82	23.44	0.39	1
27	86.27	0.51	0.57	1
28	62.71	3.26	0.6	1
29	65.41	15.21	0.22	1
30	4.08	21.76	0.74	1
31	109.86	7.38	0.68	1
32	56.02	11.64	0.28	1
33	44.66	0.11	0.21	1
34	4.78	8.94	0.66	1
35	22.36	0.56	0.74	1
36	154.67	6.85	0.39	1
37	90.56	4.49	0.39	1
38	8.41	18.62	0.51	1
39	22.49	0.64	0.6	1
40	105.70	0.34	0.59	1
41	78.53	7.22	0.65	1
42	57.50	0.10	0.27	1
43	173.58	12.92	0.51	1
44	103.05	16.65	0.5	1
45	143.55	15.20	0.77	1
46	137.20	11.22	0.75	1
47	66.83	20.58	0.65	1
48	155.76	3.45	0.73	1
49	97.68	17.09	0.65	1
50	15.05	23.24	0.63	1
51	93.62	16.14	0.33	1
52	32.08	6.61	0.57	1
53	21.78	6.60	0.75	1
54	88.63	20.84	0.65	1
55	96.07	6.11	0.56	1
56	8.03	15.55	0.35	1
57	75.63	24.61	0.61	1
58	140.36	20.21	0.41	1
59	2.20	19.44	0.24	1
60	35.03	14.64	0.34	1
61	80.54	14.29	0.43	1
62	24.02	11.42	0.8	1
63	6.65	1.02	0.66	1
64	118.39	23.79	0.37	1
65	139.93	11.73	0.66	1
66	10.06	1.13	0.41	1
67	28.42	24.40	0.56	1
68	71.76	21.09	0.66	1
69	126.93	15.14	0.64	1
70	170.61	5.76	0.28	1
71	81.88	21.62	0.7	1
72	99.32	6.16	0.75	1
73	37.60	18.82	0.34	1
74	2.30	22.85	0.4	1
75	3.32	15.77	0.76	1
76	108.85	14.46	0.79	1
77	85.38	21.31	0.47	1
78	118.68	19.55	0.22	1
79	20.79	1.25	0.76	1
80	5.14	3.68	0.22	1
81	120.06	12.35	0.4	1
82	135.41	4.79	0.25	1
83	66.05	22.21	0.51	1
84	168.43	23.04	0.22	1
85	147.29	17.21	0.34	1
86	164.46	17.85	0.48	1
87	171.71	0.62	0.24	1
88	165.90	13.89	0.49	1
89	20.12	5.37	0.36	1
90	153.39	12.65	0.36	1
91	176.91	2.94	0.76	1
92	74.25	8.30	0.61	1
93	92.90	15.84	0.76	1
94	119.09	0.03	0.55	1
95	16.01	0.88	0.74	1
96	155.63	7.83	0.7	1
97	66.07	11.26	0.8	1
98	152.87	0.35	0.5	1
99	21.35	17.13	0.62	1
100	173.50	16.07	0.3	1
101	47.00	13.00	0.76	1
102	175.50	13.20	0.44	1
103	67.23	9.59	0.75	1
104	174.07	17.97	0.26	1
105	123.69	5.80	0.51	1
106	100.71	8.92	0.2	1
107	43.24	22.39	0.45	1
108	68.97	7.07	0.25	1
109	167.71	4.93	0.47	1
110	134.19	16.32	0.53	1
111	165.69	20.80	0.71	1
112	126.95	7.86	0.38	1
113	89.20	23.61	0.54	1
114	4.18	19.86	0.24	1
115	45.33	4.63	0.75	1
116	41.80	1.49	0.47	1
117	178.56	21.75	0.35	1
118	93.79	17.88	0.48	1
119	100.19	20.29	0.49	1
120	152.06	5.82	0.65	1
121	82.75	15.87	0.78	1
122	176.12	17.07	0.31	1
123	161.57	21.15	0.23	1
124	104.77	22.34	0.59	1
125	67.94	9.48	0.73	1
126	140.57	3.36	0.54	1
127	55.05	15.21	0.25	1
128	75.61	23.52	0.45	1
129	172.53	12.56	0.59	1
130	97.03	18.12	0.4	1
131	82.31	4.75	0.71	1
132	134.45	18.44	0.33	1
133	44.10	20.82	0.42	1
134	110.46	5.91	0.75	1
135	117.37	5.84	0.54	1
136	47.74	21.20	0.2	1
137	167.31	6.42	0.35	1
138	167.05	5.97	0.65	1
139	21.11	1.46	0.23	1
140	43.58	9.63	0.8	1
141	166.96	6.05	0.74	1
142	65.78	18.35	0.33	1
143	54.37	17.11	0.74	1
144	77.77	4.91	0.62	1
145	132.13	0.68	0.46	1
146	52.62	8.90	0.32	1
147	82.48	17.00	0.32	1
148	82.69	14.86	0.56	1
149	107.24	9.33	0.45	1
150	168.11	23.90	0.56	1
151	104.73	1.79	0.4	1
152	88.40	4.61	0.34	1
153	86.98	4.71	0.7	1
154	126.69	2.01	0.75	1
155	171.59	4.88	0.62	1
156	118.92	22.92	0.3	1
157	44.62	23.36	0.26	1
158	69.96	24.01	0.52	1
159	174.85	4.70	0.53	1
160	149.60	4.84	0.58	1
161	40.76	2.10	0.74	1
162	28.18	15.81	0.59	1
163	80.87	19.77	0.75	1
164	59.76	24.22	0.27	1
165	8.98	1.57	0.63	1
166	126.25	22.19	0.76	1
167	143.19	12.25	0.48	1
168	48.54	0.34	0.78	1
169	91.70	11.89	0.53	1
170	61.96	14.45	0.77	1
171	131.19	17.52	0.65	1
172	47.39	14.63	0.47	1
173	26.78	3.04	0.22	1
174	141.45	17.34	0.59	1
175	138.23	3.81	0.35	1
176	164.63	3.33	0.37	1
177	156.61	8.81	0.21	1
178	18.98	7.17	0.53	1
179	32.66	12.27	0.37	1
180	170.95	8.20	0.79	1
181	110.18	22.29	0.65	1
182	113.41	9.05	0.41	1
183	178.35	4.69	0.38	1
184	94.19	19.92	0.63	1
185	0.12	17.55	0.35	1
186	47.97	4.24	0.47	1
187	49.36	24.17	0.3	1
188	160.55	5.34	0.35	1
189	21.06	9.10	0.26	1
190	106.62	21.68	0.46	1
191	173.90	18.78	0.76	1
192	107.82	3.56	0.26	1
193	13.33	14.90	0.46	1
194	97.03	21.15	0.38	1
195	58.07	0.99	0.42	1
196	76.27	24.23	0.66	1
197	143.20	0.84	0.46	1
198	157.44	11.79	0.59	1
199	65.66	8.67	0.78	1
200	107.13	13.26	0.57	1
201	118.19	14.34	0.4	1
202	25.91	6.43	0.44	1
203	151.39	16.58	0.62	1
204	80.71	4.57	0.62	1
205	1.38	7.80	0.42	1
206	9.87	12.06	0.63	1
207	147.92	7.13	0.53	1
208	152.60	17.61	0.79	1
209	22.55	16.11	0.74	1
210	27.30	16.37	0.69	1
211	25.69	9.81	0.22	1
212	101.99	1.26	0.43	1
213	27.60	8.01	0.54	1
214	83.22	21.46	0.51	1
215	33.71	8.69	0.66	1
216	85.64	7.39	0.75	1
217	112.63	6.42	0.67	1
218	139.02	12.63	0.33	1
219	15.53	15.67	0.49	1
220	102.46	8.46	0.44	1
221	2.01	5.02	0.66	1
222	73.03	5.00	0.74	1
223	103.95	17.81	0.37	1
224	154.08	16.17	0.49	1
225	124.02	15.21	0.64	1
226	177.39	6.53	0.23	1
227	47.93	3.16	0.78	1
228	87.42	2.40	0.68	1
229	48.63	12.07	0.53	1
230	172.37	24.10	0.67	1
231	133.87	9.73	0.7	1
232	155.73	21.89	0.5	1
233	163.84	16.00	0.46	1
234	36.32	2.28	0.7	1
235	164.66	1.39	0.72	1
236	53.26	12.17	0.27	1
237	3.96	22.67	0.74	1
238	51.68	0.71	0.37	1
239	178.85	7.78	0.6	1
240	157.82	11.34	0.63	1
241	119.36	6.03	0.37	1
242	90.52	6.44	0.38	1
243	171.20	1.52	0.62	1
244	49.44	22.33	0.31	1
245	86.41	15.00	0.72	1
246	117.30	1.77	0.33	1
247	3.19	23.45	0.41	1
248	48.87	9.51	0.36	1
249	122.78	5.91	0.35	1
250	131.95	11.46	0.79	1
251	154.19	6.96	0.35	1
252	36.69	20.79	0.55	1
253	58.74	10.30	0.65	1
254	142.87	15.89	0.23	1
255	79.51	6.25	0.73	1
256	137.56	4.51	0.29	1
257	167.09	3.76	0.55	1
258	144.89	10.61	0.58	1
259	33.48	10.06	0.58	1
260	39.88	3.40	0.64	1
261	43.05	21.68	0.76	1
262	19.07	24.31	0.76	1
263	0.90	16.46	0.55	1
264	154.17	23.35	0.42	1
265	25.92	17.46	0.39	1
266	19.32	8.82	0.73	1
267	131.75	8.65	0.71	1
268	56.41	2.90	0.38	1
269	11.96	2.88	0.29	1
270	157.59	0.28	0.72	1
271	124.72	19.22	0.57	1
272	102.22	18.27	0.39	1
273	117.41	11.39	0.57	1
274	68.89	23.53	0.24	1
275	174.95	16.28	0.31	1
276	35.51	11.20	0.53	1
277	89.38	18.95	0.52	1
278	120.20	12.87	0.35	1
279	122.47	0.60	0.79	1
280	139.79	5.29	0.45	1
281	118.15	2.85	0.63	1
282	20.60	0.89	0.36	1
283	163.84	15.11	0.45	1
284	65.15	19.69	0.7	1
285	112.69	15.50	0.71	1
286	87.67	0.20	0.28	1
287	46.52	2.73	0.41	1
288	119.23	6.22	0.32	1
289	81.03	8.84	0.73	1
290	25.78	23.96	0.65	1
291	168.02	2.12	0.54	1
292	148.93	12.21	0.59	1
293	139.27	3.78	0.75	1
