NAME: INS11
TYPE: SYNTHETIC
DIMENSION: 400 50
RIDGES: 80
DEPOTS: 6
CROPS: 10000
TASKS: 2000

NODE_COORD_SECTION
1	57.14	0.00	0.0	0
2	114.29	0.00	0.0	0
3	171.43	0.00	0.0	0
4	228.57	0.00	0.0	0
5	285.71	0.00	0.0	0
6	342.86	0.00	0.0	0
7	123.47	19.00	0.77	1
8	299.94	43.39	0.34	1
9	40.67	18.45	0.77	1
10	26.27	9.33	0.21	1
11	126.00	14.83	0.2	1
12	104.56	44.01	0.43	1
13	153.42	36.01	0.32	1
14	360.17	11.94	0.53	1
15	6.16	15.49	0.35	1
16	144.20	5.03	0.71	1
17	60.83	4.99	0.28	1
18	19.83	39.53	0.65	1
19	208.23	28.79	0.66	1
20	291.29	41.28	0.31	1
21	252.96	34.22	0.37	1
22	190.38	45.77	0.32	1
23	159.96	20.77	0.73	1
24	226.43	14.51	0.43	1
25	36.24	40.83	0.6	1
26	4.33	47.23	0.27	1
27	371.37	47.48	0.47	1
28	193.34	36.30	0.39	1
29	127.92	32.58	0.21	1
30	69.08	20.66	0.67	1
31	149.52	23.29	0.33	1
32	399.02	23.50	0.23	1
33	60.87	41.20	0.59	1
34	172.83	46.17	0.49	1
35	268.15	34.06	0.62	1
36	275.61	8.64	0.35	1
37	259.26	36.96	0.54	1
38	74.31	13.47	0.34	1
39	355.60	12.83	0.34	1
40	25.24	4.96	0.46	1
41	204.42	46.45	0.57	1
42	115.27	48.68	0.67	1
43	373.80	32.77	0.69	1
44	205.76	11.79	0.43	1
45	237.43	18.25	0.68	1
46	230.05	34.08	0.76	1
47	1.34	2.55	0.75	1
48	144.39	27.87	0.28	1
49	144.13	3.11	0.77	1
50	336.18	4.78	0.72	1
51	215.16	40.85	0.27	1
52	83.18	29.06	0.37	1
53	280.21	19.52	0.61	1
54	155.35	1.84	0.69	1
55	325.53	6.36	0.52	1
56	49.05	6.75	0.3	1
57	291.70	7.57	0.28	1
58	164.01	42.08	0.21	1
59	152.54	27.45	0.41	1
60	239.68	34.30	0.2	1
61	98.78	11.91	0.69	1
62	103.88	35.55	0.48	1
63	332.58	17.78	0.26	1
64	136.69	6.95	0.41	1
65	320.26	32.87	0.68	1
66	13.90	47.61	0.6	1
67	92.65	35.02	0.71	1
68	135.97	43.90	0.34	1
69	125.21	45.37	0.32	1
70	183.19	46.65	0.5	1
71	86.44	41.44	0.4	1
72	260.41	0.74	0.69	1
73	148.35	23.92	0.48	1
74	120.74	0.39	0.26	1
75	202.37	26.65	0.28	1
76	242.92	49.40	0.34	1
77	336.08	44.87	0.23	1
78	2.18	8.05	0.24	1
79	386.51	40.09	0.38	1
80	155.30	46.33	0.29	1
81	314.03	34.87	0.4	1
82	285.59	43.81	0.57	1
83	104.48	50.00	0.56	1
84	394.51	14.09	0.35	1
85	351.50	10.73	0.32	1
86	204.58	27.15	0.24	1
87	41.47	2.17	0.77	1
88	322.76	37.56	0.29	1
89	55.88	42.42	0.35	1
90	182.20	5.43	0.72	1
91	4.70	42.16	0.63	1
92	118.12	13.62	0.55	1
93	338.48	0.33	0.46	1
94	296.11	31.66	0.73	1
95	341.51	3.08	0.22	1
96	179.44	10.56	0.28	1
97	210.49	27.88	0.58	1
98	231.75	34.28	0.38	1
99	122.71	1.65	0.33	1
100	106.18	15.26	0.56	1
101	182.20	7.44	0.5	1
102	285.99	18.12	0.51	1
103	151.26	16.72	0.66	1
104	194.42	3.29	0.27	1
105	344.09	36.31	0.52	1
106	14.10	43.13	0.79	1
107	299.54	41.04	0.47	1
108	222.11	41.44	0.34	1
109	138.37	44.54	0.41	1
110	363.41	3.38	0.28	1
111	165.02	19.12	0.74	1
112	362.54	40.39	0.23	1
113	175.07	32.41	0.25	1
114	296.69	12.12	0.32	1
115	285.83	41.74	0.72	1
