NAME: INS10
TYPE: SYNTHETIC
DIMENSION: 350 45
RIDGES: 70
DEPOTS: 5
CROPS: 8750
TASKS: 1750

NODE_COORD_SECTION
1	58.33	0.00	0.0	0
2	116.67	0.00	0.0	0
3	175.00	0.00	0.0	0
4	233.33	0.00	0.0	0
5	291.67	0.00	0.0	0
6	260.41	14.83	0.53	1
7	175.86	39.67	0.79	1
8	131.34	41.84	0.57	1
9	91.48	21.75	0.5	1
10	268.73	14.07	0.22	1
11	119.77	29.62	0.46	1
12	171.75	14.30	0.22	1
13	167.00	12.34	0.27	1
14	124.24	36.96	0.38	1
15	189.79	19.44	0.31	1
16	106.26	33.87	0.45	1
17	297.76	11.75	0.59	1
18	349.02	28.32	0.38	1
19	308.47	21.34	0.49	1
20	248.78	44.38	0.72	1
21	330.48	9.84	0.73	1
22	258.33	11.25	0.61	1
23	339.93	35.59	0.61	1
24	285.28	42.15	0.51	1
25	256.45	14.14	0.68	1
26	231.42	24.14	0.37	1
27	255.73	11.84	0.78	1
28	192.48	12.51	0.35	1
29	253.99	36.04	0.67	1
30	62.35	43.20	0.68	1
31	191.57	39.70	0.68	1
32	88.98	8.72	0.56	1
33	332.22	44.70	0.22	1
34	70.05	25.30	0.61	1
35	250.44	15.51	0.38	1
36	143.29	22.50	0.8	1
37	22.84	26.26	0.37	1
38	134.64	32.79	0.39	1
39	82.20	35.21	0.36	1
40	28.73	13.69	0.59	1
41	193.93	6.65	0.4	1
42	76.95	7.18	0.63	1
43	303.56	19.05	0.41	1
44	250.97	26.49	0.76	1
45	214.82	42.13	0.36	1
46	118.00	12.09	0.37	1
47	152.35	20.03	0.46	1
48	315.52	38.70	0.77	1
49	146.29	35.17	0.27	1
50	171.25	38.58	0.5	1
51	54.35	43.30	0.49	1
52	88.41	13.40	0.64	1
53	0.46	14.68	0.4	1
54	272.12	26.74	0.4	1
55	329.75	37.42	0.48	1
56	43.73	38.76	0.5	1
57	174.27	23.20	0.33	1
58	321.77	0.76	0.56	1
59	107.91	0.26	0.25	1
60	54.87	39.59	0.49	1
61	149.95	38.67	0.41	1
62	17.66	9.77	0.7	1
63	286.69	38.75	0.35	1
64	193.04	2.68	0.66	1
65	212.85	38.57	0.49	1
66	133.35	6.00	0.74	1
67	156.57	26.88	0.47	1
68	288.38	40.25	0.64	1
69	216.91	2.29	0.23	1
70	307.52	27.49	0.64	1
71	130.86	8.13	0.64	1
72	141.36	22.79	0.31	1
73	231.10	14.99	0.4	1
74	230.79	18.53	0.5	1
75	187.28	38.36	0.72	1
76	176.43	43.41	0.37	1
77	180.97	43.55	0.54	1
78	90.74	27.18	0.39	1
79	14.80	17.26	0.37	1
80	120.38	36.58	0.63	1
81	348.75	36.03	0.48	1
82	40.85	25.57	0.48	1
83	134.78	0.93	0.53	1
84	198.26	22.60	0.65	1
85	289.99	14.22	0.51	1
86	327.24	2.40	0.32	1
87	14.51	16.81	0.64	1
88	89.31	33.15	0.77	1
89	319.78	24.04	0.57	1
90	46.89	24.48	0.77	1
91	173.36	7.07	0.5	1
92	7.99	16.36	0.39	1
93	346.48	40.41	0.23	1
94	337.68	9.36	0.71	1
95	303.57	22.20	0.32	1
96	317.38	10.32	0.42	1
97	149.97	11.73	0.65	1
98	20.60	19.93	0.54	1
99	14.74	32.01	0.54	1
100	167.34	33.53	0.31	1
101	228.65	28.26	0.74	1
102	334.80	8.02	0.24	1
103	297.76	33.87	0.35	1
104	169.38	9.63	0.28	1
105	85.25	4.94	0.2	1
106	166.37	33.27	0.3	1
107	316.01	28.81	0.41	1
108	263.67	43.95	0.28	1
109	338.83	44.88	0.4	1
110	159.62	10.88	0.67	1
111	290.22	4.12	0.32	1
112	66.61	18.40	0.22	1
113	86.79	18.28	0.72	1
114	83.53	43.47	0.37	1
115	321.85	11.53	0.26	1
116	13.80	18.98	0.46	1
117	121.39	9.93	0.37	1
118	289.43	21.75	0.53	1
119	289.29	27.48	0.76	1
120	184.94	16.27	0.3	1
121	129.56	10.93	0.76	1
122	126.51	6.90	0.68	1
123	224.35	9.86	0.58	1
124	317.58	19.47	0.51	1
125	261.76	33.77	0.53	1
126	78.46	28.99	0.38	1
127	215.76	36.41	0.54	1
128	244.10	30.22	0.49	1
129	331.36	27.24	0.47	1
130	204.38	7.96	0.24	1
131	53.16	31.75	0.57	1
132	296.83	35.72	0.29	1
133	326.10	6.71	0.48	1
134	301.89	24.93	0.37	1
135	250.20	13.39	0.74	1
136	7.22	0.27	0.6	1
137	70.27	12.11	0.37	1
138	204.32	38.57	0.75	1
139	116.92	37.33	0.54	1
140	81.48	19.33	0.45	1
141	32.94	19.71	0.31	1
142	244.34	36.98	0.4	1
143	157.58	10.69	0.22	1
144	9.63	32.10	0.46	1
145	108.72	30.53	0.32	1
146	224.84	6.72	0.38	1
147	302.73	11.01	0.72	1
148	224.33	24.72	0.4	1
149	204.92	20.41	0.69	1
150	184.86	34.17	0.72	1
151	130.52	33.58	0.45	1
152	36.89	26.27	0.78	1
153	173.18	32.16	0.45	1
154	155.40	30.96	0.69	1
155	289.63	12.71	0.77	1
156	137.79	13.19	0.21	1
157	75.38	26.04	0.41	1
158	344.90	1.28	0.66	1
159	89.83	44.53	0.7	1
160	106.66	0.03	0.71	1
161	346.58	34.26	0.66	1
162	56.19	5.93	0.4	1
163	189.10	0.52	0.68	1
164	263.08	15.09	0.54	1
165	340.91	0.87	0.32	1
166	305.43	16.22	0.32	1
167	233.63	44.96	0.33	1
168	270.93	28.23	0.3	1
169	118.70	23.24	0.38	1
170	187.11	30.06	0.64	1
171	281.05	38.72	0.76	1
172	225.13	17.67	0.35	1
173	311.65	30.14	0.55	1
174	40.46	2.29	0.25	1
175	43.94	35.30	0.53	1
176	335.25	32.20	0.68	1
177	24.75	30.18	0.58	1
