NAME: INS01
TYPE: REAL
DIMENSION: 50 10
RIDGES: 10
DEPOTS: 2
CROPS: 1308
TASKS: 261

NODE_COORD_SECTION
1	16.67	0.00	0.0	0
2	33.33	0.00	0.0	0
3	0.22	0.50	0.78	1
4	0.54	0.50	0.51	1
5	1.00	0.50	0.61	1
6	1.33	0.50	0.39	1
7	1.69	0.50	0.66	1
8	2.06	0.50	0.66	1
9	2.45	0.50	0.51	1
10	2.86	0.50	0.79	1
11	3.23	0.50	0.28	1
12	3.66	0.50	0.21	1
13	4.00	0.50	0.66	1
14	4.36	0.50	0.68	1
15	4.78	0.50	0.27	1
16	5.17	0.50	0.36	1
17	5.50	0.50	0.21	1
18	5.88	0.50	0.38	1
19	6.25	0.50	0.66	1
20	6.70	0.50	0.51	1
21	7.08	0.50	0.41	1
22	7.44	0.50	0.42	1
23	7.86	0.50	0.2	1
24	8.24	0.50	0.38	1
25	8.60	0.50	0.59	1
26	9.01	0.50	0.78	1
27	9.32	0.50	0.71	1
28	9.69	0.50	0.21	1
29	10.09	0.50	0.74	1
30	10.45	0.50	0.67	1
31	10.88	0.50	0.67	1
32	11.30	0.50	0.47	1
33	11.60	0.50	0.44	1
34	11.99	0.50	0.38	1
35	12.40	0.50	0.24	1
36	12.83	0.50	0.34	1
37	13.15	0.50	0.35	1
38	13.55	0.50	0.49	1
39	13.89	0.50	0.65	1
40	14.28	0.50	0.48	1
41	14.74	0.50	0.23	1
42	15.12	0.50	0.77	1
43	15.41	0.50	0.77	1
44	15.88	0.50	0.67	1
45	16.24	0.50	0.79	1
46	16.64	0.50	0.53	1
47	16.98	0.50	0.78	1
48	17.37	0.50	0.25	1
49	17.75	0.50	0.42	1
50	18.15	0.50	0.34	1
51	18.48	0.50	0.32	1
52	18.85	0.50	0.28	1
53	19.26	0.50	0.57	1
54	19.68	0.50	0.67	1
55	20.01	0.50	0.55	1
56	20.44	0.50	0.29	1
57	20.85	0.50	0.69	1
58	21.14	0.50	0.58	1
59	21.58	0.50	0.43	1
60	21.94	0.50	0.6	1
61	22.37	0.50	0.36	1
62	22.68	0.50	0.41	1
63	23.11	0.50	0.75	1
64	23.51	0.50	0.37	1
65	23.90	0.50	0.48	1
66	24.25	0.50	0.73	1
67	24.62	0.50	0.62	1
68	25.01	0.50	0.24	1
69	25.42	0.50	0.29	1
70	25.77	0.50	0.2	1
71	26.10	0.50	0.58	1
72	26.57	0.50	0.47	1
73	26.93	0.50	0.28	1
74	27.31	0.50	0.77	1
75	27.64	0.50	0.52	1
76	28.07	0.50	0.35	1
77	28.42	0.50	0.5	1
78	28.83	0.50	0.61	1
79	29.16	0.50	0.25	1
80	29.60	0.50	0.36	1
81	30.01	0.50	0.68	1
82	30.30	0.50	0.48	1
83	30.77	0.50	0.53	1
84	31.10	0.50	0.46	1
85	31.53	0.50	0.23	1
86	31.90	0.50	0.3	1
87	32.26	0.50	0.47	1
88	32.66	0.50	0.33	1
89	33.05	0.50	0.23	1
90	33.39	0.50	0.71	1
91	33.76	0.50	0.79	1
92	34.18	0.50	0.68	1
93	34.57	0.50	0.71	1
94	34.95	0.50	0.35	1
95	35.34	0.50	0.78	1
96	35.68	0.50	0.32	1
97	36.10	0.50	0.77	1
98	36.41	0.50	0.8	1
99	36.84	0.50	0.63	1
100	37.16	0.50	0.79	1
101	37.58	0.50	0.54	1
102	37.96	0.50	0.36	1
103	38.35	0.50	0.46	1
104	38.76	0.50	0.56	1
105	39.11	0.50	0.24	1
106	39.50	0.50	0.57	1
107	39.86	0.50	0.79	1
108	40.25	0.50	0.31	1
109	40.62	0.50	0.68	1
110	40.99	0.50	0.74	1
111	41.42	0.50	0.77	1
112	41.81	0.50	0.78	1
113	42.19	0.50	0.51	1
