NAME: INS04
TYPE: SYNTHETIC
DIMENSION: 120 18
RIDGES: 25
DEPOTS: 2
CROPS: 3085
TASKS: 617

NODE_COORD_SECTION
1	40.00	0.00	0.0	0
2	80.00	0.00	0.0	0
3	65.22	1.78	0.34	1
4	38.26	0.92	0.7	1
5	47.48	3.39	0.31	1
6	67.40	12.47	0.56	1
7	63.85	7.82	0.46	1
8	46.48	15.15	0.48	1
9	26.32	13.22	0.47	1
10	90.90	7.55	0.74	1
11	35.68	8.47	0.25	1
12	11.19	0.83	0.67	1
13	13.39	3.37	0.7	1
14	60.50	15.28	0.77	1
15	28.28	16.83	0.47	1
16	114.59	17.26	0.5	1
17	100.51	6.55	0.78	1
18	8.72	10.24	0.48	1
19	67.04	15.30	0.5	1
20	119.52	9.15	0.4	1
21	41.42	3.35	0.22	1
22	0.58	9.16	0.46	1
23	66.66	14.85	0.59	1
24	60.55	16.50	0.61	1
25	75.37	15.13	0.2	1
26	17.80	15.40	0.68	1
27	81.02	3.06	0.5	1
28	22.77	16.68	0.51	1
29	3.87	8.33	0.78	1
30	37.62	11.97	0.37	1
31	100.76	6.49	0.66	1
32	51.23	17.67	0.54	1
33	94.07	16.15	0.62	1
34	52.65	4.21	0.45	1
35	49.42	12.89	0.37	1
36	13.13	4.87	0.53	1
37	5.60	7.78	0.42	1
38	99.29	0.44	0.33	1
39	81.04	16.78	0.7	1
40	28.43	12.49	0.49	1
41	117.01	17.32	0.71	1
42	28.19	1.81	0.48	1
43	17.79	12.64	0.53	1
44	87.09	12.14	0.8	1
45	40.33	3.06	0.77	1
46	69.69	8.71	0.36	1
47	87.46	7.94	0.72	1
48	40.64	5.28	0.43	1
49	25.38	4.78	0.24	1
50	11.38	6.24	0.55	1
51	4.39	3.36	0.79	1
52	89.61	5.86	0.78	1
53	80.19	12.90	0.28	1
54	69.74	17.26	0.66	1
55	2.57	13.30	0.68	1
56	115.05	15.52	0.42	1
57	20.15	5.88	0.6	1
58	20.69	10.82	0.49	1
59	85.46	5.71	0.34	1
60	64.74	12.44	0.66	1
61	50.56	15.37	0.36	1
62	92.59	1.16	0.4	1
63	74.54	4.24	0.31	1
64	66.90	17.22	0.63	1
65	105.49	7.28	0.48	1
66	34.98	4.22	0.47	1
67	63.90	2.06	0.56	1
68	65.91	0.02	0.29	1
69	38.86	3.96	0.74	1
70	116.55	13.09	0.48	1
71	41.96	1.67	0.42	1
72	62.02	3.84	0.28	1
73	64.37	15.04	0.3	1
74	73.90	11.41	0.75	1
75	64.92	16.69	0.47	1
76	111.83	9.23	0.63	1
77	36.69	8.27	0.25	1
78	22.39	11.45	0.59	1
79	60.01	1.86	0.75	1
80	23.72	8.63	0.38	1
81	106.51	10.20	0.55	1
82	81.78	6.10	0.76	1
83	68.57	8.05	0.63	1
84	79.10	0.91	0.24	1
85	59.20	5.33	0.43	1
86	39.14	17.30	0.25	1
87	21.92	5.60	0.72	1
88	61.19	15.53	0.57	1
89	50.00	13.39	0.77	1
90	102.76	5.58	0.21	1
91	47.13	6.42	0.45	1
92	99.94	0.80	0.26	1
93	37.01	12.23	0.41	1
94	67.85	7.85	0.3	1
95	64.79	3.56	0.4	1
96	51.69	9.03	0.69	1
97	108.14	4.70	0.3	1
98	104.14	11.60	0.48	1
99	2.44	13.04	0.75	1
100	4.27	17.95	0.8	1
101	104.72	5.35	0.35	1
102	30.89	6.87	0.76	1
103	42.74	6.70	0.36	1
104	38.19	11.18	0.45	1
105	19.71	15.23	0.73	1
106	97.49	8.58	0.67	1
107	102.33	4.45	0.71	1
108	2.11	11.15	0.68	1
109	54.95	10.21	0.34	1
110	107.92	17.46	0.54	1
111	76.13	13.75	0.43	1
112	10.06	2.89	0.48	1
113	87.98	7.76	0.29	1
114	53.52	5.55	0.39	1
115	72.88	3.33	0.71	1
116	75.23	3.13	0.74	1
117	7.66	5.95	0.57	1
118	27.74	16.00	0.5	1
119	6.59	3.18	0.63	1
120	65.85	8.66	0.57	1
121	5.50	0.13	0.79	1
122	118.57	11.86	0.31	1
123	43.85	8.47	0.47	1
124	31.99	6.21	0.75	1
125	77.89	15.89	0.75	1
126	22.10	15.13	0.5	1
127	14.59	3.87	0.28	1
128	4.46	2.53	0.69	1
129	110.08	8.27	0.55	1
130	9.32	17.28	0.66	1
131	105.48	13.58	0.48	1
132	112.02	3.96	0.32	1
133	100.36	12.42	0.21	1
134	104.37	14.34	0.54	1
135	41.58	13.94	0.3	1
136	31.49	5.91	0.31	1
137	12.95	16.83	0.46	1
138	34.92	9.37	0.47	1
139	46.96	17.28	0.36	1
140	40.21	14.01	0.28	1
141	102.65	7.84	0.77	1
142	45.38	13.46	0.28	1
143	109.55	13.59	0.41	1
144	27.26	15.99	0.38	1
145	46.51	10.37	0.72	1
146	99.77	3.39	0.45	1
147	94.14	10.73	0.27	1
148	107.20	3.10	0.21	1
149	50.48	14.99	0.63	1
150	2.31	2.02	0.63	1
151	118.87	5.05	0.45	1
152	117.07	3.29	0.28	1
153	43.33	13.55	0.42	1
154	78.93	10.46	0.55	1
155	63.59	15.18	0.62	1
156	28.19	7.96	0.25	1
157	18.65	10.73	0.53	1
158	30.07	6.01	0.37	1
159	56.55	0.48	0.57	1
160	11.03	12.35	0.59	1
161	51.48	15.57	0.75	1
162	83.36	0.15	0.45	1
163	74.01	1.69	0.52	1
164	93.71	17.85	0.36	1
165	63.74	12.29	0.37	1
166	28.48	7.88	0.23	1
