NAME: S-03
TYPE: SMALL
DIMENSION: 30 15
RIDGES: 6
DEPOTS: 2
CROPS: 100
TASKS: 20

NODE_COORD_SECTION
1	10.00	0.00	0.0	0
2	20.00	0.00	0.0	0
3	3.20	5.03	0.62	1
4	5.09	9.70	0.53	1
5	11.65	3.44	0.35	1
6	7.98	5.41	0.41	1
7	7.80	6.80	0.31	1
8	0.97	4.20	0.75	1
9	12.34	9.04	0.55	1
10	8.13	2.00	0.44	1
11	2.29	14.11	0.48	1
12	12.50	8.72	0.77	1
13	27.58	1.24	0.29	1
14	26.30	8.27	0.55	1
15	4.95	6.17	0.5	1
16	23.33	7.21	0.57	1
17	29.56	5.65	0.21	1
18	22.49	5.89	0.72	1
19	24.87	8.54	0.76	1
20	1.91	0.55	0.54	1
21	4.02	0.21	0.62	1
22	2.26	10.38	0.75	1
23	16.03	11.25	0.62	1
24	27.39	8.78	0.29	1
25	21.78	11.36	0.55	1
26	11.34	3.62	0.56	1
27	6.15	3.77	0.45	1
28	8.24	3.11	0.64	1
29	26.35	11.35	0.76	1
30	1.41	4.03	0.76	1
31	0.67	7.47	0.47	1
32	14.29	12.47	0.27	1
33	30.00	15.00	0.79	1
34	27.26	15.00	0.7	1
35	30.00	0.00	0.27	1
36	16.01	3.07	0.75	1
37	30.00	0.00	0.72	1
38	30.00	0.00	0.51	1
39	30.00	15.00	0.55	1
40	28.82	13.27	0.44	1
41	9.14	15.00	0.23	1
42	14.87	0.00	0.4	1
43	29.25	0.00	0.68	1
44	8.29	15.00	0.2	1
45	10.37	15.00	0.4	1
46	11.52	0.46	0.44	1
47	30.00	15.00	0.52	1
48	10.76	0.00	0.75	1
49	30.00	15.00	0.41	1
50	5.36	9.47	0.41	1
51	11.96	0.62	0.64	1
52	30.00	9.88	0.47	1
53	6.31	15.00	0.33	1
54	30.00	0.00	0.47	1
55	30.00	15.00	0.28	1
56	3.86	15.00	0.31	1
57	11.60	0.00	0.5	1
58	13.13	0.00	0.45	1
59	0.00	0.00	0.75	1
60	12.51	15.00	0.42	1
61	28.92	15.00	0.55	1
62	30.00	15.00	0.58	1
63	17.15	15.00	0.21	1
64	0.91	0.00	0.6	1
65	7.81	10.26	0.31	1
66	24.17	10.76	0.78	1
67	6.14	0.00	0.29	1
68	20.15	0.00	0.45	1
69	26.36	15.00	0.25	1
70	27.31	12.95	0.8	1
71	30.00	11.13	0.5	1
72	30.00	12.60	0.56	1
73	30.00	0.00	0.24	1
74	30.00	0.00	0.65	1
75	30.00	15.00	0.33	1
76	11.95	5.34	0.74	1
77	0.00	12.96	0.32	1
78	30.00	0.00	0.31	1
79	20.01	12.73	0.22	1
80	30.00	3.18	0.48	1
81	30.00	5.80	0.54	1
82	20.64	15.00	0.24	1
83	11.78	13.59	0.67	1
84	25.05	6.51	0.47	1
85	30.00	11.77	0.51	1
86	22.40	8.21	0.46	1
87	28.10	15.00	0.44	1
88	5.18	15.00	0.54	1
89	30.00	13.28	0.29	1
90	25.01	0.00	0.31	1
91	0.00	15.00	0.72	1
92	30.00	0.00	0.77	1
93	0.00	15.00	0.42	1
94	1.58	15.00	0.36	1
95	23.56	15.00	0.59	1
96	30.00	5.05	0.45	1
97	30.00	15.00	0.22	1
98	30.00	14.88	0.29	1
99	17.66	12.76	0.63	1
100	5.19	0.00	0.6	1
101	0.00	15.00	0.22	1
102	22.28	15.00	0.33	1
